2.717169723891754707e-02 4.646803532153853666e-03 4.483256226195386773e-05 2.812870418765631088e-04 1.007872935435960560e-04 2.255840753510911203e-06
6.195391683003981242e-03 6.959943125857126489e-04 1.861400441005578443e-05 1.397858116286138628e-04 3.888500236755850577e-05 2.543419917163335703e-06
1.757224417900560276e-02 2.722379499905924760e-02 1.100729415526879862e-02 2.222016944096119747e-04 2.420178061087373484e-04 1.267499129466756436e-04
5.330815738229244261e-04 7.112441959762350052e-04 6.567423019965268338e-05 3.884032083497390470e-05 4.390282236796804892e-05 6.274189101828161222e-06
1.145774602158144972e-04 8.602106746025128814e-06 1.537663714135106829e-07 1.920758340765238241e-05 3.921306821145205285e-06 1.471736534701916453e-07
8.094706807497686896e-04 5.293005338469214394e-07 1.871569565992103890e-11 5.186110300350828045e-05 1.788961157618351271e-07 nan
1.361448370389117812e-02 1.408379967308714953e-02 1.195049956354665710e-03 1.979134844157097754e-04 1.933438341974303256e-04 2.929597564051727890e-05
1.509029096478653464e-02 9.100055300654830148e-04 1.970350514768348660e-05 2.171280840330161942e-04 4.425781351526640882e-05 1.853492502214391695e-06
2.080816530594997715e-03 6.004146991478442885e-04 1.543543692417159718e-05 7.945199103508240347e-05 3.706972210958514032e-05 2.547572454908003010e-06
4.862934426295151269e-03 4.699433711663481006e-05 7.123658884999883867e-08 1.259476014667244403e-04 7.557798759103772684e-06 1.883933006841559243e-08
1.246869917488124813e-03 2.476456195496190560e-03 6.800072203483331634e-04 6.026728316431328373e-05 7.902451827809692003e-05 2.822644322033088680e-05
1.847441456235499047e-03 2.558232083282874214e-06 3.116813473980073468e-10 7.819236667974879265e-05 6.956308254093889874e-07 8.231806349783991146e-11
2.489069983773406491e-03 9.441773489748950254e-04 3.341933391687312849e-05 8.633294434154739627e-05 4.757578142226449874e-05 3.954390343072192626e-06
3.379163940785412379e-03 2.067735227386791053e-04 7.292031434236179166e-07 1.038378334913278654e-04 1.788245378583523193e-05 1.578144250610413162e-07
1.382374621806903292e-03 5.012915025726094598e-04 1.300054228692282265e-05 6.484555652818878790e-05 3.531578342901401399e-05 1.697580769894080408e-06
1.517014201977584520e-03 1.585279676008521932e-04 1.124497085447373479e-06 6.925446244523863538e-05 1.695206660034758827e-05 2.393795097366009035e-07
2.125847051581697400e-03 8.196036829222208553e-07 1.140243455211020773e-11 8.387866533598766470e-05 1.416566635213659092e-07 1.540029951758095247e-10
3.466639982963903854e-02 3.494043769897903218e-02 7.356495804715645903e-03 3.102138255722038541e-04 2.830937194654790500e-04 8.453474854950258910e-05
2.604590937114181770e-03 4.149338091108401017e-04 3.808587107689831441e-06 8.962055634864252878e-05 2.802506250441497745e-05 5.588629242971971087e-07
3.016565380974833843e-03 5.889320854746138423e-04 2.116920021677515251e-05 9.660365820148831791e-05 3.531085405396184175e-05 3.307889859167447271e-06
4.979507917433068087e-04 4.512538255092568562e-04 8.079538274641251405e-05 3.893771325060399496e-05 3.408929268491514797e-05 8.132288927718036827e-06
5.068376311166855608e-02 1.913207998826216283e-03 1.302888950593938944e-05 3.781082572382149878e-04 5.725925108038592892e-05 1.061224491926817847e-06
1.042952502914595847e-02 2.400007539546944457e-04 4.742168973059790460e-07 1.822613980170110549e-04 1.686682391782897279e-05 8.373689441565815519e-08
4.403108050566317822e-02 3.194439779979241223e-03 2.781304768961767593e-05 3.510799704299264845e-04 7.799078370780896633e-05 1.373427606279618316e-06
1.764190141314792015e-03 7.563385983822001890e-05 1.759988470517726000e-07 7.543652393169747981e-05 9.653180899094593700e-06 5.733919946908907167e-08
7.319174444416320924e-03 7.491467842291044121e-06 7.544063151954105706e-10 1.542959541340090644e-04 1.055583000365308856e-06 5.074426233233737266e-10
7.201157876468355923e-03 8.840785955532837193e-06 1.337577160143155197e-09 1.530635620685940549e-04 1.388599776206674942e-06 6.585445079827192917e-10
7.845809352154775596e-02 5.190310074199011581e-05 3.377710555696467054e-09 4.451922423653059549e-04 2.308943012098696486e-06 6.775631759561840447e-10
8.573959383646467813e-04 2.339824309827154281e-04 1.862163065258215511e-05 5.205503404754003097e-05 2.421503870892525691e-05 2.821011332094207634e-06
