2.854451743087316196e-02 4.277572007921115471e-03 2.791056120399204588e-05 1.093698447017840865e-03 2.348811489575448289e-04 3.905675034168901337e-06
7.151325800432983826e-03 1.118016527887011335e-03 3.065767167753641331e-05 5.686074285325556314e-04 1.601294886017852904e-04 7.795427135177985134e-06
1.847339146841719959e-02 2.107712022772600946e-02 4.599488303854037952e-03 8.366336814542993860e-04 8.138496261620128177e-04 2.328476775425503869e-04
6.712249954718974010e-04 7.359365855941213397e-04 4.283841893393258715e-05 1.535890766029652458e-04 1.596101408441005407e-04 1.162775432287074477e-05
1.177321034186995519e-04 3.157145937082717069e-05 6.964372092355120003e-07 7.263809906740032482e-05 3.099394085762085664e-05 6.963688979374787585e-07
6.992218191370636049e-04 7.781297426401323492e-07 5.111822076742100762e-11 1.867305624465025085e-04 4.372113764269148730e-07 1.646361269956798229e-10
1.171811739666450691e-02 8.113773011920288880e-03 8.681095914131464752e-04 6.865353356144400466e-04 5.165584191594288152e-04 8.146322596047917135e-05
1.434698389693567222e-02 9.889946668293347898e-04 1.402143623363549807e-05 8.179687861685045087e-04 1.493330005282611657e-04 2.784819212148846372e-06
2.993995912501379308e-03 5.919342299274266139e-04 1.406985756968737178e-05 3.614266965416534894e-04 1.045186987380427993e-04 6.533998608528422844e-06
5.013093483712038889e-03 3.687382444206299681e-05 3.269184434273597617e-08 4.961581353082148435e-04 1.065451702528715650e-05 1.230262668209421104e-08
1.417989017735710178e-03 2.921161876257682977e-03 5.108491060046294052e-04 2.284206156253722794e-04 3.291754450639687709e-04 6.588753332509219305e-05
2.697055198721098890e-03 2.944491827916451143e-06 3.094484668508812319e-10 3.659264585758886129e-04 1.073915026655136448e-06 3.292722539913596458e-10
3.221112289801375539e-03 1.086644738132580557e-03 4.224297206456562037e-05 3.684633997506813136e-04 1.690900949291675496e-04 1.108384053120736493e-05
2.490642274451948524e-03 5.930985597379923036e-05 4.786957252811419039e-08 3.479548971884514983e-04 1.295103444449144531e-05 1.342264117127395650e-08
1.175415013817460164e-03 4.151396808571572450e-04 9.445305324096153754e-06 2.231518803642228111e-04 1.083233610695605076e-04 3.079087216613678426e-06
1.119873350858169303e-03 1.791905374401991935e-04 9.361116994899276733e-07 2.220609570683478571e-04 4.902777021285727529e-05 3.281722111779027334e-07
1.599645098429025580e-03 3.548973177558423231e-07 4.250821916684799362e-12 2.822783735672239856e-04 1.264604267831528117e-07 2.851581367178794324e-10
3.267510000439233231e-02 2.927882849395291309e-02 3.846071501652170710e-03 1.147873841143415546e-03 1.009552982723047618e-03 1.608644477063958381e-04
2.177737863779505290e-03 3.198023345596379130e-04 2.459801658583060657e-06 3.129145668413459624e-04 7.398857849143396551e-05 7.057604739609860465e-07
3.920122584741392302e-03 7.108867756435710561e-04 1.899063961396940670e-05 4.161375525031378760e-04 1.163285018645387385e-04 7.529629947345827650e-06
7.725419575930203564e-04 7.091965432757252330e-04 6.826149912919632357e-05 1.803959957673773235e-04 1.643133157027133989e-04 1.785188703138887472e-05
5.765883551019967967e-02 2.224813582086371255e-03 1.635090771068270499e-05 1.570017288519061230e-03 1.842910424921678802e-04 2.127147208108220393e-06
9.269633952788236542e-03 1.799549904566433156e-04 4.110567521919961109e-07 6.681763121693923670e-04 3.495065054092217954e-05 1.321366724491116010e-07
2.302017487641871973e-02 1.471673004131535123e-03 8.152119446824812599e-06 1.021217918704227972e-03 1.388944126002591094e-04 1.192061926810958178e-06
2.480406093574138993e-03 6.942116708708034878e-05 1.727393381667496897e-07 3.470080228506359295e-04 2.287334084781536797e-05 7.765573899286073998e-08
8.242201778063895645e-03 7.797530136244290588e-06 6.917968420339093427e-10 6.357731313526301204e-04 1.607660285890507243e-06 nan
8.041273223364342471e-03 8.725905425333024823e-06 8.712088828133346396e-10 6.280756350616807258e-04 1.801139101435697299e-06 2.851581367178794324e-10
6.256242446096949017e-02 3.757261257075761307e-05 2.926459075069942628e-09 1.641032244069148740e-03 3.314373103486644494e-06 5.703162734357588648e-10
1.570028771920251032e-03 4.168444180903119189e-04 1.312680998810655808e-05 2.641821753775168294e-04 1.096816837618747254e-04 4.886551794769501674e-06
6.676907625802197543e-04 3.186523632798810013e-04 1.365687413912297643e-05 1.681737613117096416e-04 1.023905910050488285e-04 5.404760286520609792e-06
1.125329580141887220e-03 2.781278973568390711e-03 1.293391446286928925e-03 2.011504358868915329e-04 2.933793353431521432e-04 1.600317869455398058e-04
4.823713089710413016e-03 3.214230692543118550e-04 4.863841034596916302e-06 4.770626888228943338e-04 6.875611462069011314e-05 3.031670086260858867e-06
