5.691018131888838649e-01 9.999581868111151461e-01 4.090333913907788672e-03 8.453945158832188039e-06
8.693120090714767656e-04 3.068799092775797988e-05 1.829608545999502646e-04 8.407219270696214043e-06
4.300288748020408836e-01 1.112519795731792271e-05 4.094665729811966005e-03 8.667838483564287832e-07
