1.844636987131131889e-02 2.363012868999980753e-05 4.248327860297081604e-04 5.543579882591407333e-07
4.400671260648358896e-03 9.328739351444070849e-06 2.090474015539512699e-04 4.450991549142498128e-07
7.827472259439804958e-03 8.225277405604636272e-04 2.650891259324755843e-04 2.805213395580715541e-05
7.727411591451627260e-04 7.258840854618142657e-06 8.745869255323232040e-05 8.221833422713997002e-07
2.699193540238731259e-04 8.064597500911929728e-08 5.193827177791307781e-05 1.552159421972002680e-08
1.169999991706305309e-03 8.293810083159769420e-12 1.080967134890834376e-04 8.231806349783991146e-11
6.900763150307742677e-03 4.892368496927090860e-04 2.529365515533821686e-04 1.804763439147390110e-05
1.604339030190837789e-02 6.609698090187521302e-06 3.969013405383177732e-04 1.661670806731367728e-07
2.812179387563285005e-03 1.782061243837951281e-05 1.669085638393116204e-04 1.060650164873977407e-06
4.569995650235858520e-03 4.349764992639393313e-09 2.132358600934579221e-04 nan
6.179340314908854381e-03 3.306596850922716158e-04 2.413966344068903063e-04 1.299308051295192589e-05
3.559999937451152618e-03 6.254907702896161936e-11 1.883087783030281597e-04 1.930529711742070393e-10
2.841866010631743933e-03 1.813398936878485301e-05 1.677808254428669410e-04 1.073640256634904451e-06
2.719642881048978111e-03 3.571189510775951703e-07 1.646550546466066451e-04 2.168006823547816506e-08
1.128890628258938378e-03 1.109371741803144573e-06 1.061310068216266418e-04 1.044136251158025733e-07
8.599408891989401837e-04 5.911079981046896137e-08 9.268582101968021790e-05 6.374203982764771497e-09
3.719999966087739196e-03 3.391242842099018162e-11 1.924768755437676593e-04 5.820766091346740723e-11
3.964147881109791882e-02 1.208521188901690024e-03 6.068626272727705145e-04 1.922936587740586839e-05
1.389744920157420793e-03 2.550798423595068698e-07 1.177862502249915519e-04 2.164847693146624945e-08
2.784197927532705563e-03 1.580207246676401667e-05 1.661331258074832495e-04 9.455245773781955445e-07
1.238272615149194067e-03 2.172738485062275515e-05 1.102398008686751010e-04 1.936680663116342805e-06
1.273962662817436087e-01 2.373371825714620797e-05 1.046305136471651449e-03 2.219398574065510107e-07
5.509852250773938920e-03 1.477492246326761460e-07 2.340131969290833213e-04 6.308486030244978528e-09
2.067787864386816388e-02 2.121356131867813133e-06 4.494906743466713659e-04 4.707974366803516172e-08
2.389974642382552972e-03 2.535761667310509893e-08 1.543906897881852744e-04 1.645331972407010622e-09
5.479999753578379540e-03 2.464215498321209452e-10 2.333853660729307466e-04 nan
5.199999766169360882e-03 2.338307325544519699e-10 2.273801145969209909e-04 0.000000000000000000e+00
5.732999891417156491e-02 1.085828316149672901e-09 7.328328588423949812e-04 nan
2.172719338472850481e-03 7.280661526776199821e-06 1.469791515583570001e-04 4.935868551644765282e-07
8.974127963579103806e-04 2.587203642656632496e-06 9.454889090688989046e-05 2.728245350330698770e-07
1.666706644656290592e-03 1.153293355343310012e-03 9.921102142060030191e-05 6.868526550632310108e-05
4.371733976895830764e-03 8.266023103775665959e-06 2.083860152677137901e-04 3.957375599880724643e-07
2.503173011253778668e-02 4.282698874622514751e-04 4.892908558796453403e-04 8.580433194124783164e-06
2.170750619304717688e-03 3.192493806938312417e-04 1.374206445984780243e-04 2.024773346985123538e-05
2.809996475752196687e-03 3.524247560449111916e-09 1.673703315146902570e-04 1.301562866137706328e-10
4.233698575215605331e-03 1.363014247850458105e-04 2.020642055846858670e-04 6.532059586437563074e-06
4.161159562336536055e-03 8.840437663915068356e-06 2.033054547387465826e-04 4.337231082213633192e-07
1.857042762210880937e-03 4.442957237787092950e-03 7.405795244129447896e-05 1.767250643884103474e-04
1.250173797660658614e-02 3.196482620233935812e-01 7.739280623348292274e-05 1.423373041350043744e-03
6.910118061525194477e-03 6.548988193847393724e-02 8.326094463737241942e-05 7.438203340443770833e-04
5.149999566220753167e-03 4.337792347541835625e-10 2.262905678820191361e-04 nan
1.339363347086397482e-03 6.366529137213916556e-07 1.156178988083223533e-04 5.503148788606464696e-08
1.076999880493434425e-02 1.195065379988591303e-09 3.262214835031109405e-04 nan
2.955856141257706682e-03 3.414385874100922535e-05 1.706652814082317525e-04 1.977168873520077757e-06
3.865563162581242551e-03 6.443683741919059571e-05 1.945813364448218037e-04 3.255922882624771740e-06
2.746180216251703499e-02 3.246819783748366994e-02 3.545293017796642666e-04 4.170551594130488936e-04
1.873501012307432489e-03 5.806498987691588454e-03 6.771023949588728813e-05 2.090284166055886414e-04
3.044964204079958492e-03 2.550357959185678425e-04 1.673572182876419535e-04 1.405644390727746505e-05
3.509999968143384663e-03 3.185718355780409183e-11 1.869868874060249804e-04 1.164153218269348145e-10
6.168879321208464717e-03 3.311206787905973670e-04 2.411747294441720897e-04 1.302113569177698218e-05
2.137964744817200113e-03 9.420352551829935805e-04 1.217296247349412418e-04 5.370100963341372242e-05
6.469873642367174327e-03 1.263576328014437422e-07 2.534477040929427097e-04 4.979052148776799585e-09
4.539570451578933685e-03 4.295484197225363232e-07 2.125185272472939206e-04 2.019931638844759162e-08
2.713300509319394038e-03 6.699490680217579097e-06 1.642721140976478628e-04 4.067087272826492381e-07
5.119914933875202578e-03 8.506612481085085165e-08 2.256305505977383751e-04 3.761944508193183151e-09
1.428115244764160963e-03 1.884755236991608740e-06 1.193309917083218647e-04 1.577117318368635557e-07
1.779722030586805559e-02 2.277969413144731448e-05 4.174431906960981075e-04 5.439105264462566152e-07
3.689477847061750637e-03 5.221529373322653100e-07 1.916753484344868672e-04 2.722781167525338838e-08
1.070944481669511283e-02 1.690555183304631726e-03 3.025578877481866044e-04 4.819398614039729131e-05
2.794110023334472892e-02 1.980688997666559814e-01 1.990345056887734946e-04 1.183241811140158103e-03
3.712443122020347985e-03 7.556877978487364089e-06 1.920873336877557775e-04 3.924560274963762849e-07
5.037698971635862222e-03 2.301028364071200372e-06 2.237728129975140215e-04 1.027271221115503181e-07
1.369749407482911963e-03 2.505925167373135309e-07 1.169371579877736292e-04 2.142192180687477060e-08
3.173561554463910639e-03 3.643844553602448855e-05 1.768235139447564878e-04 2.036647294247477134e-06
6.688793044529184328e-04 1.120695546141803334e-06 8.168650150059977258e-05 1.369557612629561165e-07
1.283283643024546450e-02 9.736716356975283482e-02 1.266387513853368333e-04 8.819234057591965933e-04
6.241698033137232926e-03 8.301966863077936409e-06 2.488078587497004508e-04 3.330052853549585116e-07
3.970639367968176181e-02 3.413606320317397191e-03 5.922288530026020197e-04 5.280581066730506739e-05
2.666487215898127872e-03 2.235127841032635843e-04 1.566370804445588085e-04 1.316190435886632588e-05
2.798605404851883804e-03 1.394595147807820013e-06 1.669904068220541787e-04 8.344727494042112957e-08
1.910570422530621926e-03 3.329429577468179247e-03 8.350031409972238396e-05 1.453042630382665322e-04
3.040639980153692079e-03 1.936001984748081384e-05 1.735315738792135890e-04 1.108234938264161979e-06
3.865965995972997504e-03 2.840340040277666844e-04 1.893919486879040487e-04 1.396465159074281173e-05
2.749981703247694753e-03 1.829675277953413115e-08 1.655784227231107671e-04 1.081159316294751450e-09
1.046984532335093476e-03 3.015467664901905209e-06 1.021163466807271583e-04 2.944171568484270761e-07
2.420909422862882465e-03 9.909057713741731277e-05 1.523059782080904976e-04 6.248551939860953111e-06
3.239998757025297493e-03 1.242973723947216058e-09 1.796779787382164707e-04 1.301562866137706328e-10
1.659999575878279288e-02 4.241217155254162208e-09 4.036833034135571411e-04 5.820766091346740723e-11
7.727237362993299996e-04 7.276263700672913615e-06 8.745672216362040496e-05 8.241567333370483298e-07
6.489383886625321729e-02 2.161611337467839178e-04 7.749900742315832605e-04 2.755429775278634905e-06
2.830128864905745445e-03 7.520987113509458588e-02 3.305114235905312023e-05 8.164124003036225818e-04
5.029999576564803121e-03 4.234355088783559040e-10 2.236535195618859001e-04 nan
1.478047388249859040e-03 1.952611750732913265e-06 1.213957681837414971e-04 1.606099043511403962e-07
1.287882824612784916e-03 2.117175387450487278e-06 1.133112931878539723e-04 1.865143765251033179e-07
6.129390120026778632e-03 6.506098799721193870e-04 2.346695610101853682e-04 2.504616534714569113e-05
2.668733017243241079e-03 3.084126698275690970e-02 4.666808792766334748e-05 5.242835394441432801e-04
1.319808409828038265e-03 3.019159017081385343e-05 1.135098433191047344e-04 2.599972598331665923e-06
1.792799988126947408e-01 1.187304476957251609e-09 1.199269929801261144e-03 nan
3.860216365669355554e-03 1.978363433008389904e-05 1.955568444080681763e-04 1.006088075166810681e-06
3.159842960434700032e-03 2.015703956548264841e-05 1.768877108603713558e-04 1.131938700321968982e-06
6.404955664493394707e-03 1.185150443355071914e-01 6.008202131654141233e-05 9.918913346893395641e-04
1.265166283418217574e-03 1.174833716581780152e-03 8.098012457177588240e-05 7.520495810992431827e-05
5.004653275469506113e-03 3.165534672453063081e-02 8.359651822982738171e-05 5.148021289249460992e-04
3.886686785820270273e-03 8.433132141802968107e-04 1.783942529618520539e-04 3.882510065488605275e-05
1.044951699177376625e-02 1.650483008226233395e-03 2.988896753633715005e-04 4.762686535443842338e-05
5.039999990334997904e-03 9.663381206337362528e-12 2.238745054185961808e-04 nan
2.802178750887396319e-03 1.782124911198224027e-05 1.666105514091509028e-04 1.062562304989859061e-06
3.981528363549147187e-03 8.471636450124719886e-06 1.988882859008445677e-04 4.248668639410030683e-07
3.209999966877763455e-03 3.312194962745707016e-11 1.788472381070402599e-04 nan
1.429738425468007890e-03 2.615745313683248696e-07 1.194664278315874564e-04 2.188762852480542559e-08
