1.900999718769602609e-02 1.620002812318999119e-03 2.457741325508126470e-04 8.852970654576512396e-05
2.450002464360334642e-04 1.499975357632798989e-05 3.491412798051768141e-05 8.658812437523524081e-06
6.755000285315393427e-03 1.828999971469991159e-02 1.709125792191652858e-04 2.408133734390800740e-04
1.649985938487752435e-04 4.000140616544634042e-05 2.867512862697777458e-05 1.413647656068221789e-05
3.474999999705907783e-03 3.090860900556435809e-13 1.271503148158497135e-04 nan
1.050000000020201441e-04 1.243449787580175325e-14 2.288880262027641894e-05 nan
1.995000118559620006e-02 8.499881441670353865e-05 2.448105069844399803e-04 1.938571345587318843e-05
2.545499994854494297e-02 5.146816306478285696e-11 2.501333454919533908e-04 5.206251464550825313e-10
3.664999999703155709e-03 7.730000000310210950e-03 1.308874178949907428e-04 1.807582569732878294e-04
1.940500000000122682e-02 1.243449787580175325e-14 2.436437386238854007e-04 nan
1.556999859384844420e-02 4.805500140616536520e-02 2.315227594549155239e-04 4.921399889587020930e-04
2.499994884219702840e-05 5.117151147260301514e-11 1.499788203213866782e-05 5.703162734357588648e-10
1.500000000342893713e-05 4.000000001092018920e-05 8.658954650975887884e-06 1.413647656355829455e-05
3.800000038583828399e-03 4.999961429330568308e-06 1.324979964282176623e-04 4.999711041781840519e-06
1.168500000000216588e-02 1.450000000111639764e-04 2.115854934312435924e-04 2.688674564318933313e-05
1.999771264038496810e-04 6.495022873608924385e-03 3.155586435270657454e-05 1.711890094258778066e-04
6.800000000011241497e-04 1.243449787580175325e-14 5.791157918115731373e-05 nan
4.539497824753957467e-02 4.881502175247476316e-02 1.513396936829790687e-04 4.892694020033554842e-04
7.400480406276610523e-04 1.995195938642169153e-05 8.369294221784831002e-05 2.343242103331524264e-06
3.850240203144839057e-04 1.009975979697985693e-03 4.315696307239103973e-05 7.000927311170581757e-05
3.970000000001139284e-03 1.773500000001226873e-02 1.351798925884405253e-04 2.391983655626922414e-04
2.556997625170276400e-02 3.502374831199084326e-05 2.702865052482609880e-04 1.802408106446315832e-05
2.219999859384880203e-02 1.000001406165518247e-03 2.484077492134762204e-04 6.999986102695271754e-05
4.306999863213523128e-02 5.001367879398088689e-06 3.253635340955598879e-04 4.999711114969716397e-06
2.050000000020091306e-04 1.243449787580175325e-14 3.194990895886846136e-05 nan
