9.003305032794450824e-03 1.996694967205447924e-03 2.971987720418179258e-03 1.379409560914861494e-03
3.008032081812883618e-03 9.919679181862317563e-04 1.729439619106567377e-03 9.914734137423182776e-04
2.959272666222423354e-03 4.072733377791237785e-05 1.706326832348380737e-03 4.038874746883105949e-05
4.034951466057590252e-03 9.650485339420811215e-04 1.989961750832374299e-03 9.514219021419217503e-04
7.999999997348572478e-03 2.651212582804873819e-12 2.816963676082953963e-03 6.585445079827192917e-10
6.199999639504527593e-02 3.604954557090422895e-09 7.623188992600274036e-03 2.634178031930877167e-09
3.008305511657849429e-02 1.916944883421978219e-03 5.384720898599291289e-03 1.315351638398006093e-03
4.997659627238526525e-03 2.340372761810982638e-06 2.229370334818737889e-03 2.321564236907693428e-06
6.626320510766836591e-03 4.373679489233284201e-03 2.436705166526477017e-03 1.925358415600352587e-03
1.899999999987289634e-02 1.270095140171179082e-13 4.316823291413344858e-03 nan
2.697078889315474015e-03 9.302921110684092554e-03 1.541281329999546600e-03 2.984192881870754467e-03
3.399990336617264575e-02 9.663382649627294541e-08 5.729824924445347210e-03 9.166078482658039705e-08
3.031520157165124019e-03 1.968479842834991445e-03 1.697732335587258043e-03 1.350677638345127839e-03
1.799978726501216819e-02 2.127349874037065547e-07 4.203803873279206640e-03 1.129111000115690571e-07
1.413401879576148268e-02 1.865981204239197666e-03 3.691503694199444515e-03 1.244969432351765784e-03
4.999999914575781190e-03 8.542411222833834472e-11 2.230408097872261207e-03 nan
1.399999975877874725e-02 2.412212651847767120e-10 3.715078448197314028e-03 nan
1.103295384267788393e-02 1.196704615732224752e-02 3.191285099477958291e-03 3.331374284037929255e-03
7.998575164993360076e-03 1.424835006202940235e-06 2.816466232573867825e-03 1.238808692038717115e-06
1.992782556058614318e-03 3.007217443941501145e-03 1.337868609897994391e-03 1.673201577610230724e-03
4.975270945727205962e-02 5.247290542728322293e-03 6.850736166682842507e-03 2.207032109044782583e-03
9.999963708684500574e-04 3.629131661853080004e-09 9.994906575040781067e-04 3.421897640614553602e-09
1.099123529151935230e-02 8.764708481434624332e-06 3.295537788707434725e-03 8.104961427076110415e-06
1.899903642718925312e-02 9.635728106527352566e-07 4.316608654538883587e-03 6.879067165630687738e-07
9.982473510793399285e-03 1.752648920638755214e-05 3.140808513489937344e-03 1.218569227230128622e-05
1.999998655297918759e-02 1.344702038608147632e-08 4.426680632570246729e-03 1.000900997789794450e-08
3.798418610566223208e-01 8.158138943377357677e-03 1.527308060890187301e-02 2.302264401409231855e-03
1.739964121712276324e-01 3.587828772300127866e-06 1.197417197795332643e-02 2.057205979994071258e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.498871213064379759e-02 1.128786935677972281e-05 4.934225158882773674e-03 2.857629051508655141e-06
2.000402359909392302e-03 9.995976400907213844e-04 1.412748174136368648e-03 9.990433767282159202e-04
7.973075341034530084e-03 2.692465896458884345e-05 2.807618909670940143e-03 2.079072705046161975e-05
1.008739794358115560e-03 9.912602056418862162e-04 9.995323484770627688e-04 9.907675681814520109e-04
2.759950581386449997e-03 2.400494186138857344e-04 1.601050700327350711e-03 2.239401530990805329e-04
1.699886008331064069e-02 1.139916688597253369e-06 4.087244514711766558e-03 1.108320233295111215e-06
5.998999501167689985e-02 3.201000498832251573e-02 7.408658897787638760e-03 5.423851558495200106e-03
4.988587926588738952e-03 2.011412073410934198e-03 2.202260523711674443e-03 1.375923821697431050e-03
3.464883022445075511e-03 6.353511697755487297e-02 1.751500692898945487e-03 7.688618505834203878e-03
4.397385747337390072e-03 2.566026142526622866e-01 1.807314890734297488e-03 1.376501341319789733e-02
6.982579011151957005e-03 1.450174209888486221e-01 2.462293163163927195e-03 1.109619367274605924e-02
5.699987738166312212e-02 1.226183363733923670e-07 7.329014452512796346e-03 5.602274938728943118e-08
1.529602023530229893e-02 7.039797646977152823e-04 3.841249485427659580e-03 6.245649282161020496e-04
2.329999858179911953e-01 1.418200845648698305e-08 1.334555843986304398e-02 9.243112635463107194e-09
3.051834830574140511e-04 7.694816516942371010e-03 1.161212097502632820e-04 2.710655161692865009e-03
9.999999993883790239e-04 6.119549311733862851e-13 9.994942805560274885e-04 nan
1.728931114293175142e-03 2.527106888570718191e-02 1.109733964547934696e-03 4.914698471980191372e-03
1.449066671241672211e-03 3.835509333287585587e-01 1.008216934227507567e-03 1.531972873252534194e-02
2.996986680635860267e-03 3.013319364475464113e-06 1.727691547732362670e-03 3.014753462956591449e-06
2.299999998449164806e-02 1.550848338638388668e-11 4.739734669644162825e-03 9.313225746154785156e-10
3.696366996418709583e-02 3.633003581304805607e-05 5.962312389845052935e-03 2.817925290577789926e-05
5.301254450973402754e-07 4.999469874554796078e-03 2.819155122583314414e-07 2.230172849946250417e-03
7.996603645345823352e-03 3.396354653295574622e-06 2.815777794217009210e-03 1.937289081532585260e-06
4.999926748972871593e-03 7.325102746591483083e-08 2.230375624792527763e-03 6.625821788146965718e-08
1.799956211903896985e-02 4.378809608240885609e-07 4.203752254946886355e-03 1.428085310663243585e-07
1.199963798520764513e-02 3.620147921434835325e-07 3.442917857592833319e-03 3.590142828742106397e-07
1.514685716744446076e-02 1.853142832555665365e-03 3.842280105355929710e-03 1.301445973215700335e-03
8.655448725256809084e-03 2.344551274743311708e-03 2.868163646099606504e-03 1.407523758322846942e-03
3.999949387665124867e-02 5.061233487868577186e-07 6.195254485191879594e-03 1.129648598908279362e-07
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.345500682453648622e-03 5.065449931754639756e-02 1.037535091616925654e-03 6.915139877757455963e-03
9.035777840748382417e-03 9.642221592520705542e-04 2.971853212610584948e-03 9.165040186700018025e-04
9.136108087712146997e-03 8.638919122878618850e-04 2.988984422431235910e-03 8.622503678047195759e-04
7.999916941388018898e-03 8.305861243229628599e-08 2.816934666791450718e-03 6.289013853719135273e-08
3.277215403147071271e-03 1.472278459685338881e-02 1.739038328509486149e-03 3.777178587809062668e-03
5.912042454940813485e-03 8.795754505963593317e-05 2.407752345820387066e-03 8.709445082042399091e-05
2.894040737968506249e-04 1.347105959262029362e-01 2.703605307212359810e-04 1.077973437284051803e-02
2.999999706955192025e-03 2.930446996174396190e-10 1.729421516066530088e-03 0.000000000000000000e+00
7.861736434922494965e-03 8.313826356507680870e-02 2.321056865731379107e-03 8.608483892322330716e-03
2.814375306287475453e-03 1.856246937121941443e-04 1.627016910770783453e-03 1.598943827888717510e-04
2.397033691600092276e-02 2.966308399887651603e-05 4.833366403123477706e-03 1.883130004941606522e-05
1.927407682345005924e-07 2.999807259231879186e-03 1.114556181243005560e-07 1.729310908792124415e-03
1.532460284182413091e-03 4.467539715816704060e-03 1.123337318772825921e-03 2.044685300488467087e-03
3.033212966679244005e-03 1.396678703332066007e-02 1.704924140815744288e-03 3.695262976986384094e-03
1.699540383140529798e-02 4.596168594384053563e-06 4.086428866936642722e-03 3.311191713889705262e-06
2.114735320468041913e-02 8.526467953200445038e-04 4.535703474077236105e-03 8.509890499257319720e-04
5.897963744064593783e-03 4.102036255935637143e-03 2.354697276333363089e-03 1.940534806679463297e-03
5.999859899783466233e-03 1.401002158729625080e-07 2.441991122745270672e-03 1.089746908032696750e-07
2.199996738741449853e-02 3.261258507691877639e-08 4.637944115212803455e-03 2.854621433465574437e-08
1.201361809734713404e-02 4.986381902652770037e-03 3.110350146993348056e-03 1.654162836627357924e-03
3.977634550271114122e-03 2.236544972866738590e-05 1.984899101111934835e-03 1.947824695273052799e-05
2.142845035876916882e-03 7.985715496412271186e-02 1.414032099155023781e-03 8.561052437158732376e-03
3.999960419593029393e-02 3.958040697416009834e-07 6.195270862686247208e-03 2.291678115998401793e-07
3.399995012335943478e-02 4.987664103950351091e-08 5.729832526173963582e-03 3.534734195908222917e-08
4.999999481222427988e-03 5.187770213410658471e-10 2.230407905533230220e-03 0.000000000000000000e+00
1.085928107567601941e-02 4.314071892432380650e-02 3.184904301219257123e-03 6.379790356750339973e-03
4.226116492196840824e-03 3.467738835078033599e-01 1.997093111753119044e-03 1.546315332968380835e-02
9.999999884156007823e-04 1.158362294972903328e-11 9.994942696000448396e-04 nan
1.179999624899181754e-01 3.751008192942606456e-08 1.019412800744161351e-02 1.791434740803329591e-08
2.882160409455991612e-03 1.117839590544233985e-03 1.661484130431119212e-03 1.001470431554757822e-03
3.414532404844017321e-05 9.658546759518937819e-04 3.416103627225756392e-05 9.653992205953329389e-04
8.967550934143364572e-03 3.244906585631035512e-05 2.975762475327992963e-03 2.846313971956813808e-05
4.613389001508538811e-03 5.438661099849140257e-02 1.923238403972790840e-03 7.112828961479064627e-03
2.257309178113287018e-03 1.737426908218862032e-01 1.420495545494645032e-03 1.196097886485847882e-02
9.999995171026121454e-04 4.828972777204398881e-10 9.994937990003406689e-04 nan
2.991467157170246693e-03 8.532842830311082594e-06 1.724526164506771800e-03 7.379978698157953944e-06
1.399999986185562761e-02 1.381437186864786781e-10 3.715078475162063906e-03 nan
2.337809846962191074e-03 1.662190153038034524e-03 1.369742599482478597e-03 1.096671606566904360e-03
5.886861776544627389e-03 1.131382234555999844e-04 2.398446663542352399e-03 1.126612160200554110e-04
2.699943339349397675e-02 5.666065054921176625e-07 5.124624553913029526e-03 3.433607110852124778e-07
4.308157983887950238e-03 1.691842016112499181e-03 2.013224877461076111e-03 1.204734230838932010e-03
