4.388019540862320156e-02 1.442242676648941568e-02 2.494737782489120370e-02 7.429935089576000838e-04 6.379639719332883723e-04 7.515050065630036894e-04
1.616142533134024006e-07 1.049838385591472800e-03 1.598721155460225418e-13 9.110315291366722999e-08 2.264267771254228543e-04 nan
2.638791336719292779e-02 2.846219673554006846e-02 6.499889897272126404e-03 7.870455526026286924e-04 7.465147915459367485e-04 3.788071467085214641e-04
8.951442298510414730e-08 7.490290195133475493e-04 6.508814660677320063e-04 8.958384051120884700e-08 1.431086139415619219e-04 1.251600477202823166e-04
2.537294779429766223e-03 6.127052205759930814e-04 -1.776356839400250465e-15 3.278645557525412401e-04 1.273818750182937763e-04 nan
2.499373098112656066e-04 1.500605948030475645e-04 2.095389639578115748e-09 1.114939474238333945e-04 8.645801379952751115e-05 6.585445079827192917e-10
1.120056190857754430e-02 5.507507228959429568e-03 9.193086246739312628e-05 6.519412970161710553e-04 4.755181423419249458e-04 1.304816431949481009e-05
2.772584232675345817e-02 1.767541883711598594e-02 1.044873883613517407e-02 1.051648914235451746e-03 7.496746883920151362e-04 6.322678336348227894e-04
1.199947661175038149e-03 2.557258621795677200e-03 9.279371703363459289e-05 3.442972956570769733e-04 3.415163327530568128e-04 1.309945620237676941e-05
1.159998789406757602e-02 1.210593758571576473e-08 -1.776356839400250465e-15 6.667711100762504454e-04 nan nan
2.500275058527900995e-04 4.805414856601242235e-03 1.394557637549809215e-03 1.114939818303964695e-04 4.692209226835919759e-04 2.508487139204119043e-04
7.499738313225812192e-04 1.339722769999296403e-02 2.798468688558486406e-06 1.921754017861858875e-04 6.869628913814271667e-04 1.905180757064909310e-07
4.993798566599316757e-05 1.000620141677899255e-04 1.705302565824240446e-13 4.991223859688833964e-05 7.063222063111215929e-05 1.140632546871517730e-09
2.800089514423786952e-03 2.508677514537538400e-03 9.123297104252081624e-05 3.634696011657470105e-04 3.384293455072369242e-04 1.304349972184095451e-05
9.499666656100913542e-04 1.486362255765572016e-02 5.736410776738587458e-03 2.158436699292005879e-04 6.968109747009432935e-04 4.733014501454409695e-04
1.500006767061190516e-04 1.998147465584843019e-02 3.685246674500763930e-04 8.647171167152033200e-05 7.452508850950063284e-04 3.293497946015855462e-05
1.999921589863618010e-04 1.500057456291781222e-04 2.095389639578115748e-09 9.979462835396429258e-05 8.645800103985673622e-05 6.585445079827192917e-10
5.731807445838121851e-03 2.409896900692576338e-02 3.692235472407823238e-04 7.335272671074889988e-04 7.510163438359745243e-04 3.294180060354969815e-05
7.449999045888722193e-03 7.749918241217734760e-04 5.725009129994296231e-03 5.627117414865203228e-04 7.082322499189021335e-05 4.732977599444711941e-04
3.387927285284364487e-03 3.070839743678055456e-03 9.123297104252081624e-05 3.814053520098895783e-04 3.559924190804154604e-04 1.304349972184095451e-05
5.999738363622331150e-04 1.403633572232942939e-03 2.879639259140964747e-02 1.721486478332620302e-04 2.277922097625825109e-04 7.303979943871817884e-04
4.706866473198356715e-02 2.768534214060469623e-02 1.684599312741652533e-02 6.575434037612455911e-04 7.486868824487057225e-04 6.867221866144671135e-04
7.209983099443206811e-08 9.999279000141303442e-04 1.598721155460225418e-13 1.638439678192062480e-08 2.211122388096989919e-04 nan
5.959995262618766887e-02 1.508864572691304140e-02 1.140164690438538742e-05 2.184094251410161926e-03 7.093701841408196372e-04 7.626107477733797606e-07
8.881784197001252323e-16 5.329070518200751394e-15 -1.776356839400250465e-15 nan 2.133928097298294226e-09 nan
2.999373096803648053e-04 6.269032515326955490e-08 -1.776356839400250465e-15 1.220788188780956411e-04 6.270540326587438839e-08 nan
1.849367494152875935e-03 6.325058532485883234e-07 -1.776356839400250465e-15 2.983239693170814310e-04 1.056897258142136338e-07 nan
5.553078343965700547e-02 1.400781491377744992e-02 1.140164657043030161e-05 9.052246470438890004e-04 6.952646470362994473e-04 7.626042079345527594e-07
7.277683167217219307e-08 3.722320089443420521e-02 1.072672632873894472e-02 1.625151221325169039e-08 5.852664519762243271e-04 6.322940654000664806e-04
3.900192398562873919e-03 2.355693999860153376e-02 2.394286760283970139e-02 4.238949340105749547e-04 7.559259387458609498e-04 7.495138211321280500e-04
8.000633449989358326e-04 3.317948816338400775e-03 3.178198783866692523e-02 1.983769249464542800e-04 3.670849600955075967e-04 1.894869237505536269e-03
2.276975771102640600e-02 7.798878047361901267e-03 6.131364241616976685e-03 7.844746505383760546e-04 4.460369352079418732e-04 3.750308655613146720e-04
1.028115828662601317e-02 2.210120342888677314e-02 3.341763828449240137e-02 6.382183352707363790e-04 7.472501193368203494e-04 6.857857593611112711e-04
2.136164905216397791e-02 2.164481406679974462e-02 6.093536881040639841e-03 1.282479308326971591e-03 7.473683447545525875e-04 4.743094407470836477e-04
3.499999999783121041e-04 2.753353101070388220e-14 -1.776356839400250465e-15 1.318207914289300903e-04 nan nan
1.499921594017017412e-04 2.371043774707670693e-02 1.648957009352591818e-02 8.646720509621394881e-05 7.564153219156790914e-04 6.855047828291852387e-04
8.799987894068328487e-03 2.557218388901327799e-03 9.279371703363459289e-05 6.017198614645954220e-04 3.415163527601535408e-04 1.309945620237676941e-05
3.186004988764423729e-05 1.480577065073362952e-02 1.781236929938234681e-02 3.185557117485260582e-05 7.057644654257335445e-04 7.366470972437078740e-04
1.990010092347094250e-02 3.686812463134003792e-02 1.883177444519423815e-02 7.723152967886065838e-04 6.866281861193127781e-04 7.377246276512848273e-04
